Orth,Phon
ก,ka
ข,kʰa
ฃ,kʰa
ค,kʰa
ฅ,kʰa
ฆ,kʰa
ง,ŋa
จ,t͡ɕa
ฉ,t͡ɕʰa
ช,t͡ɕʰa
ซ,sa
ฌ,t͡ɕʰa
ญ,ja
ฎ,da
ฏ,ta
ฐ,tʰa
ฑ,tʰa
ฒ,tʰa
ณ,na
ด,da
ต,ta
ถ,tʰa
ท,tʰa
ธ,tʰa
น,na
บ,ba
ป,pa
ผ,pʰa
ฝ,fa
พ,pʰa
ฟ,fa
ภ,pʰa
ม,ma
ย,ja
ร,ra
ล,la
ว,wa
ศ,sa
ษ,sa
ส,sa
ห,ha
ฬ,la
อ,ʔa
ฮ,ha
า,aː
ี,iː
ู,uː
เ,eː
แ,ɛː
ื-,ɯː
เอ,ɤː
โ,oː
อ,ɔː
ะ,a
ิ,i
ุ,u
เะ,e
แะ,ɛ
ึ,ɯ
เอะ,ɤ
โะ,o
เาะ,ɔ
