Orth,Phon
ا,ɑː
ب,b
پ,p
ت,t̪
ٹ,ʈ
ث,s
ج,d͡ʒ
چ,t͡ʃ
ح,h
خ,x
د,d̪
ڈ,ɖ
ذ,z
ر,r
ڑ,ɽ
ز,z
ژ,ʒ
س,s
ش,ʃ
ص,s
ض,z
ط,t̪
ظ,z
ع,ʔ
غ,ɣ
ف,f
ق,q
ك,k
گ,ɡ
ل,l
م,m
ن,n
ں,◌̃
و,uː
ه,h
ء,ʔ
ي,iː
ے,eː
