Orth,Phon
a,a
b,b
d,d̪
e,e
f,ɸ
g,ɡ
h,h
i,i
j,d͡ʒ
k,k
l,l
m,m
n,n
o,ɒ
p,p
q,q
r,r
s,s
t,t̪
u,u
v,v
x,χ
y,j
z,z
oʻ,o
o‘,o
o',o
gʻ,ʁ
g‘,ʁ
g',ʁ
sh,ʃ
ch,t͡ʃ
ng,ŋ
ʼ,ʔ
’,ʔ
ts,t͡s
oo,u
ë,ja
