Orth,Phon
а,aː
э,a
б,b
в,v
г,ɣ
гу,ɡʷ
гъ,ʁ
гъу,ʁʷ
д,d
дж,ɡʲ
дз,d͡z
е,ja
ё,jo
ж,ʒ
жь,ʑ
з,z
и,jə
й,j
к,k
ку,kʷ
къ,q
къу,qʷ
кхъ,q͡χ
кхъу,q͡χʷ
кӏ,kʲʼ
кӏу,kʷʼ
л,l
лъ,ɬ
лӏ,ɬʼ
м,m
н,n
о,aw
п,p
пӏ,pʼ
р,r
с,s
т,t
тӏ,tʻ
у,w
ф,f
фӏ,fʼ
х,x
ху,xʷ
хъ,χ
хъу,χʷ
хь,ħ
ц,t͡s
цӏ,t͡sʼ
ч,t͡ʃ
чӏ,t͡ʃʼ
ш,ʃ
щ,ɕ
Щӏ,ɕʼ
ъ,ˠ
ы,ə
ь,ʲ
ю,ju
я,jaː
ӏ,ʔ
ӏу,ʔʷ
