Orth,Phon
a,a
à,a
b,b
bb,bː
c,k
cc,kː
ch,k
cch,kː
d,d
dd,dː
e,e
é,e
è,ɛ
f,f
ff,fː
g,ɡ
gg,ɡː
gh,ɡ
gli,ʎ
gn,ɲ
h,
hh,hː
i,i
í,i
ì,i
j,j
l,l
ll,lː
m,m
mm,mː
n,n
nn,nː
o,o
ó,o
ò,ɔ
p,p
pp,pː
q,k
qq,kː
r,r
rr,rː
s,s
ss,sː
sc,ʃ
sch,sk
t,t
tt,tː
u,u
ú,u
ù,u
v,v
vv,vː
z,s
zz,t͡s
<tS>,t͡ʃ
<ttS>,t͡ʃː
<dZ>,d͡ʒ
<ddZ>,d͡ʒː
