Orth,Phon
b,b
ch,x
d,d
f,f
g,ɣ
h,h
j,j
k,k
l,l
m,m
n,n
ng,ŋ
p,p
r,r
s,s
sch,sx
t,t
th,t
v,v
w,ʋ
z,z
a,ɑ
aa,aː
aai,aːj
ai,ɑj
au,aw
auw,aw
e,ɛ
ee,eː
eeuw,eːw
ei,ɛj
eu,øː
ii,iː
i,ɪ
ie,iː
ieuw,iw
ij,ɛj
o,ɔ
oe,uː
oei,uj
oi,ɔj
oo,oː
ooi,oːj
ou,ɑw
ouw,ɑw
u,ʏ
ui,œɥ
uu,yː
uw,yw
ç,s
ck,k
gh,ɣ
gch,x
ll,j
ñ,nj
ph,f
q,k
qu,kʋ
sh,ʃ
sj,ʃ
tsj,tʃ
x,ks
y,j
