Orth,Phon
ກ,k
ຂ,kʰ
ຄ,kʰ
ງ,ŋ
ຈ,t͡ɕ
ສ,s
ຊ,s
ຍ,ɲ
ດ,d
ຕ,t
ຖ,tʰ
ທ,tʰ
ນ,n
ບ,b
ປ,p
ຜ,pʰ
ຝ,f
ພ,pʰ
ຟ,f
ມ,m
ຢ,j
ຣ,l
ລ,l
ວ,w
ຫ,h
ອ,ʔ
ຮ,h
ຫງ,ŋ
ຫຍ,ɲ
ໜ,n
ຫນ,n
ໝ,m
ຫມ,m
ຫຼ,l
ຫຣ,l
ຫລ,l
ຫວ,w
ະ,a
ັ,a
ິ,i
ຶ,ɯ
ຸ,u
ເະ,e
ເັ,e
ແະ,ɛ
ແັ,ɛ
ໂະ,o
ົ,o
ເາະ,ɔ
ັອ,ɔ
ເິ,ɤ
ເັຍ,iə̯
ັຽ,iə̯
ເຶອ,ɯə
ົວະ,uə̯
ັວ,uə̯
ໄ,aj
ໃ,aj
ັຍ,aj
ເົາ,aw
ຳ,am
າ,aː
ີ,iː
ື,ɯː
ູ,uː
ເ,eː
ແ,ɛː
ໂ,oː
ໍ,ɔː
ເີ,ɤː
ເຍ,iːə̯
ຽ,iːə̯
ເືອ,ɯːə̯
ົວ,uːə̯
າຍ,aːj
