Orth,Phon
অ,o
আ,a
ই,i
ঈ,i
উ,u
ঊ,u
ঋ,ɽi
ৠ,ɽiː
ঌ,li
ৡ,liː
এ,e
ঐ,oj
ও,o
ঔ,ow
া,a
ি,i
ী,i
ু,u
ূ,u
ৃ,ɽi
ৄ,ɽiː
ৢ,li
ৣ,liː
ে,e
ৈ,oj
ো,o
ৌ,ow
ক,kV
খ,kʰV
গ,ɡV
গ্,ɡV
ঘ,̤ɡ̤V
ঙ,ŋV
হ,hV
চ,t͡ɕV
ছ,t͡ɕʰV
জ,d͡ʑV
ঝ,d͡ʑ̤V
ঞ,nV
য,d͡zV
শ,ɕV
ট,tV
ঠ,tʰV
ড,dV
ঢ,d̤V
ণ,nV
র,rV
ষ,ʂV
ত,t̪V
থ,t̪ʰV
দ,d̪V
ধ,d̪̤V
ন,n̪V
ল,l̪V
স,s̪V
প,pV
ফ,ɸV
ব,bV
ভ,b̤V
ম,mV
ৱ,wV
ড়,ɽV
ঢ়,ɽ̤V
য়,e̯V
ৎ,t̪V
ং,ŋ
্,্
ঃ,ঃ
াঁ,̃
