Orth,Phon
b,b
c,θ
ch,tʃ͡
d,d
f,f
g,ɡ
gu,ɡu
gü,ɡw
h,
k,k
l,l
ll,ʎ
qu,k
m,m
n,n
ñ,ɲ
nh,ŋ
p,p
ph,f
r,ɾ
rr,r
s,s
t,t
v,b
x,ʃ
z,θ
a,a
á,a
ai,aj
au,aw
e,e
é,ɛ
ei,ej
eu,ew
i,i
í,i
ï,i
ia,ja
ie,je
io,jo
iu,iw
o,o
ó,ɔ
oi,oj
ou,ow
u,u
ua,wa
ue,we
ui,uj
uo,wo
