Orth,Phon
a,𐌰
á,𐌰
à,𐌰
ā,𐌰
b,𐌱
g,𐌲
d,𐌳
ē,𐌴
q,𐌵
z,𐌶
h,𐌷
þ,𐌸
i,𐌹
í,𐌹
ì,𐌹
ī,𐌹
k,𐌺
l,𐌻
m,𐌼
n,𐌽
j,𐌾
u,𐌿
ū,𐌿
ú,𐌿
p,𐍀
r,𐍂
s,𐍃
t,𐍄
w,𐍅
f,𐍆
x,𐍇
ƕ,𐍈
ō,𐍉
