Orth,Phon
ក,kɑː
ខ,kʰɑː
គ,kɔː
ឃ,kʰɔː
ង,ŋɔː
ច,cɑː
ឆ,cʰɑː
ជ,cɔː
ឈ,cʰɔː
ញ,ɲɔː
ដ,ɗɑː
ឋ,tʰɑː
ឌ,ɗɔː
ឍ,tʰɔː
ណ,nɑː
ត,tɑː
ថ,tʰɑː
ទ,tɔː
ធ,tʰɔː
ន,nɔː
ប,ɓɑː
ផ,pʰɑː
ព,pɔː
ភ,pʰɔː
ម,mɔː
យ,jɔː
រ,rɔː
ល,lɔː
វ,ʋɔː
ស,sɑː
ហ,hɑː
ឡ,lɑː
អ,ʔɑː
