Orth,Phon
b,b
bh,b̤
bv,b͡v
ch,t͡ʃ
d,d
dh,d̤
dz,d͡z
dzv,d͡zʷ
f,f
g,ɡ
h,h
j,d͡ʒ
k,k
l,l
m,m
mb,mb
mh,m̤
mv,mʷ
n,n
n',ŋ
nd,nd
ng,ŋɡ
nj,nd͡ʒ
ny,ɲ
nz,nz
nzv,nzʷ
p,p
pf,p͡f
r,r
s,s
sv,sʷ
sh,ʃ
t,t
ts,t͡s
tsv,t͡sʷ
v,ʋ
vh,v
w,w
y,j
z,z
zh,ʒ
zv,zʷ
a,a
e,e
i,i
o,o
u,u
