Orth,Phon
á,a
à,a
ā,a
ai,ɛ
aí,ɛ
aì,ɛ
ái,ɛ
au,ɔ
aú,ɔ
áu,ɔ
aū,ɔ
b,w
d,ð
ē,e
ei,i
f,ɸ
g,ɣ
gg,ŋɡ
ggw,ɡɡw
gk,ŋk
gq,ŋkʷ
ƕ,ʍ
i,ɪ
í,i
ì,i
ī,i
ō,o
q,kʷ
þ,θ
ū,u
