Orth,Phon
a,a
á,aː
e,e
é,eː
ě,je
i,ɪ
í,iː
o,o
ó,oː
u,u
ú,uː
ů,uː
y,ʏ
ý,yː
b,b
c,t͡s
č,t͡ʃ
d,d
ď,ɟ
f,f
g,ɡ
h,ɦ
ch,x
j,j
k,k
l,l
m,m
n,n
ň,ɲ
p,p
r,r
ř,r
s,s
š,ʃ
t,t
ť,c
v,v
x,ks
z,z
ž,ʒ
