Orth,Phon
b,b
bt,tt
c,k
ç,s
cc,t͡s
ch,tʃ
d,d
dd,dd
f,f
g,g
gd,tt
gu,g
j,dʒ
k,k
l,l
ll,ll
lh,ʎ
m,m
mm,mm
n,n
nn,nn
nh,ɲ
gn,ɲ
p,p
q,k
r,ɾ
rm,ɾ
rn,ɾ
s,s
ss,ss
sh,ʃ
t,t
tl,ll
tm,mm
tn,nn
tz,ts
tg,d͡ʒ
tj,d͡ʒ
v,b
w,w
x,ts
y,i
z,z
a,a
i,i
u,y
e,e
è,ɛ
ò,ɔ
o,u
ai,aj
au,aw
èi,ɛj
èu,ɛw
ei,ej
eu,ew
òi,ɔj
òu,ɔw
ia,ja
iè,jɛ
ie,je
uò,jɔ
iu,iw
io,ju
üa,wa
oè,wɛ
uè,ɥɛ
üe,we
oá,wɔ
oi,uj
oí,wi
üi,ɥi
uau,jaw
ièi,jɛj
ièu,jɛw
oeo,jej
ieu,jew
uòu,jɔw
uèi,ɥɛj
