Orth,Phon
ا,ɑ
ب,b
ۋ,v
ع,ɡ
گ,ɡ
د,d
يو,jo
ج,d͡ʒ
ز,z
ى,i
ي,j
ك,k
ق,k
ل,l
م,m
ن,n
ڭ,ŋ
و,o
ۅ,ø
پ,p
ر,r
س,s
ت,t
ۇ,u
ۉ,y
ف,f
ح,k
تس,t͡s
چ,t͡ʃ
ش,ʃ
-,ʃt͡ʃ
ه,e
يۋ,ju
يا,jɑ
