Orth,Phon
a,a
á,a
à,a
â,aː
ä,aː
æ,ɛː
æn,ɛn
æñ,ɛŋ
b,b
c,k
ç,s
d,d
e,e
é,e
ê,eː
ë,eː
è,ɛ
éu,ew
eu,ø
f,f
g,ɡ
gl,d͡ʒ
gn,ɲ
h,
i,i
í,i
ì,i
î,iː
ï,iː
j,j
l,l
m,m
n,n
ñ,ŋ
ò,ɔ
ö,ɔː
o,u
ó,u
ô,uː
ou,ɔw
p,p
q,k
qu,kw
r,r
s,s
sch,sk
t,t
u,y
ú,y
ù,y
û,yː
ü,yː
v,v
z,z
<dZ>,d͡ʒ
<StS>,ʃt͡ʃ
<tS>,t͡ʃ
