Orth,Phon
б,p
п,pʰ
г,ɡ
д,t
т,tʰ
ж,t͡ʃ
ч,t͡ʃʰ
з,t͡s
ц,t͡sʰ
ш,ʃ
щ,ʃ
с,s
ф,f
к,kʰ
х,x
л,ɮ
м,m
н,n
р,r
в,w
ь,ʲ
ю,Ju
я,Ja
ё,Jɔ
е,Ji
а,a
аа,aː
э,ɛ
ээ,ɛː
о,ɔ
оо,ɔː
и,i
ий,iː
й,j
ы,iː
ө,o
өө,oː
у,ʊ
уу,ʊː
ү,u
үү,uː
уя,ʊj
үе,uj
оё,ɔj
өе,oj
ая,aj
эе,ɛj
уй,ʊi
