Orth,Phon
a,a
i,i
ê,ə
e,e
u,u
o,o
b,b̤
c,t͡ʃ
d,d̪̤
ḍ,ɖ̤
dh,ɖ̤
f,f
g,ɡ̤
h,h
j,d͡ʒ̤
k,k
l,l
m,m
n,n
ṇ,ɳ
ng,ŋ
ny,ɲ
p,p
q,q
r,r
s,s
ś,ʃ
ṣ,ʂ
t,t
ṭ,ʈ
th,ʈ
v,v
w,w
y,j
x,ks
z,z
