Orth,Phon
ಕ,k
ಖ,kʰ
ಗ,g
ಘ,ɡʱ
ಙ,ŋ
ಚ,tʃ
ಛ,tʃʰ
ಜ,dʒ
ಝ,dʒʱ
ಞ,ɲ
ಟ,ʈ
ಠ,ʈʰ
ಡ,ɖ
ಢ,ɖʱ
ಣ,ɳ
ತ,t̪
ಥ,t̪ʰ
ದ,d̪
ಧ,d̪ʱ
ನ,n
ಪ,p
ಫ,pʰ
ಬ,b
ಭ,bʱ
ಮ,m
ಯ,j
ರ,r
ಱ,r
ಲ,l
ಳ,ɭ
ವ,ʋ
ಹ,h
ಶ,ʃ
ಷ,ʂ
ಸ,s
ೞ,ɻ
ಅ,a
ಆ,aː
ಇ,i
ಈ,iː
ಉ,u
ಊ,uː
ಋ,ru
ೠ,ruː
ಎ,e
ಏ,eː
ಐ,ai
ಒ,o
ಓ,oː
ಔ,au
ಂ,aṃ
ಃ,aḥ
ಾ,aː
ಿ,i
ೀ,iː
ು,u
ೂ,uː
ೃ,ru
ೄ,ruː
ೆ,e
ೇ,eː
ೕ,eː
ೈ,ai
ೖ,ai
ೊ,o
ೋ,oː
ೌ,au
