Orth,Phon
a,ɒ
á,aː
b,b
bb,bː
c,t͡s
cc,t͡sː
ch,h
cs,t͡ʃ
ccs,t͡ʃː
d,d
dd,dː
dz,d͡z
ddz,d͡zː
dzs,d͡ʒ
ddzs,d͡ʒː
e,ɛ
ë,e
é,eː
f,f
ff,fː
g,ɡ
gg,ɡː
gy,ɟ
ggy,ɟː
h,h
hh,hː
i,i
í,iː
j,j
jj,jː
k,k
kk,kː
l,l
ll,lː
ly,j
lly,jː
m,m
mm,mː
n,n
nn,nː
ny,ɲ
nny,ɲː
o,o
ó,oː
ö,ø
ő,øː
p,p
pp,pː
qu,kv
r,r
rr,rː
s,ʃ
ss,ʃː
sz,s
ssz,sː
t,t
tt,tː
ty,c
tty,cː
u,u
ú,uː
ü,y
ű,yː
v,v
vv,vː
w,v
ww,vː
x,ks
y,i
z,z
zz,zː
zs,ʒ
zzs,ʒː
