Orth,Phon
ȣ̈,ȣ̈
a,ɑ
ä,æ
δ,ð
δ́,ðʲ
e,e
ɜ,ɜ
γ,ɣ
ɤ,ɤ
i,i
j,j
k,k
l,l
ĺ,lʲ
m,m
n,n
ń,nʲ
ŋ,ŋ
o,o
ȣ,ȣ
p,p
r,r
s,s
š,ʃ
ś,ʃʲ
t,t
č,t͡ʃ
ć,t͡ʃʲ
u,u
w,w
ü,y
ϑ,θ
é,e
ā,ɑ
i̮,ɤ
