Orth,Phon
க,ka
ங,ŋa
ச,t͡ʃa
ஞ,ɲa
ட,ʈa
ண,ɳa
த,ta
ந,na
ப,pa
ம,ma
ய,ja
ர,ɾa
ல,la
வ,wa
ழ,ɻa
ள,ɭa
ற,ra
ன,na
ஶ,ʃa
ஜ,d͡ʒa
ஷ,ʂa
ஸ,sa
ஹ,ha
க்ஷ,kʂa
அ,a
ஆ,aː
இ,i
ஈ,iː
உ,u
ஊ,uː
எ,e
ஏ,eː
ஐ,aj
ஒ,o
ஓ,oː
ஔ,aw
ா,aː
ி,i
ீ,iː
ு,u
ூ,uː
ெ,e
ே,eː
ை,aj
ொ,o
ோ,oː
ௌ,aw
்,்
