Orth,Phon
ກ,kA
ຂ,kʰA
ຄ,kʰA
ງ,ŋA
ຈ,t͡ɕA
ສ,sA
ຊ,sA
ຍ,ɲA
ດ,dA
ຕ,tA
ຖ,tʰA
ທ,tʰA
ນ,nA
ບ,bA
ປ,pA
ຜ,pʰA
ຝ,fA
ພ,pʰA
ຟ,fA
ມ,mA
ຢ,jA
ຣ,lA
ລ,lA
ວ,wA
ຫ,hA
ອ,ʔA
ຮ,hA
ຫງ,ŋA
ຫຍ,ɲA
ໜ,nA
ຫນ,nA
ໝ,mA
ຫມ,mA
ຫຼ,lA
ຫຣ,lA
ຫລ,lA
ຫວ,wA
ະ,a
ັ,a
ິ,i
ຶ,ɯ
ຸ,u
ເະ,e
ເັ,e
ແະ,ɛ
ແັ,ɛ
ໂະ,o
ົ,o
ເາະ,ɔ
ັອ,ɔ
ເິ,ɤ
ເັຍ,iə̯
ັຽ,iə̯
ເຶອ,ɯə
ົວະ,uə̯
ັວ,uə̯
ໄ,aj
ໃ,aj
ັຍ,aj
ເົາ,aw
ຳ,am
າ,aː
ີ,iː
ື,ɯː
ູ,uː
ເ,eː
ແ,ɛː
ໂ,oː
ໍ,ɔː
ເີ,ɤː
ເຍ,iːə̯
ຽ,iːə̯
ເືອ,ɯːə̯
ົວ,uːə̯
າຍ,aːj
ຆ,g̤
ຉ,t͡ɕʰ
ຌ,d͡ʑ̤
ຎ,ɲ
ຏ,ʈ
ຐ,ʈʰ
ຑ,ɖ
ຒ,ɖ̤
ຓ,ɳ
ຘ,d̤
ຠ,b̤
ຨ,ʃ
ຩ,ʂ
ຬ,ɭ
