Orth,Phon
م,m
ن,n
د,d
ت,t
ة,t
ب,b
پ,p
ف,f
ق,q
ك,k
ڭ,ŋ
گ,ɡ
غ,ʁ
ھ,h
خ,χ
چ,t͡ʃ
ج,d͡ʒ
ژ,ʒ
ز,z
س,s
ش,ʃ
ر,r
ل,l
ئا,a
ا,a
ئې,e
ې,e
ئە,ɛ
ە,ɛ
ه,ɛ
ئى,i
ى,i
ئۆ,ø
ۆ,ø
ئو,o
و,o
ئۇ,u
ۇ,u
ئۈ,y
ۈ,y
ئ,e
ي,j
ۋ,w
ص,sˤ
ع,ʔ
ذ,ð
ظ,ðˤ
ح,ħ
